 no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
0,0,1,0.08080808080808081,0.06582278481012659,0.1,0.6866666666666666,0.010309278350515464,0.061855670103092786,0.05102040816326531,0.034013605442176874,1
4,1,1,0.030303030303030304,0.027848101265822784,0.2,0.5077777777777778,0.024054982817869417,0.005154639175257732,0.02806122448979592,0.027210884353741496,1
0,1,0,0.41414141414141414,0.36455696202531646,0.2,0.9377777777777778,0.09278350515463918,0.30927835051546393,0.25255102040816324,0.2857142857142857,1
2,0,0,0.15151515151515152,0.09620253164556962,0.2,0.8622222222222222,0.09621993127147767,0.0,0.13520408163265307,0.09523809523809523,1
1,0,0,0.46464646464646464,0.3518987341772152,0.4,0.5777777777777777,0.4570446735395189,0.32989690721649484,0.25,0.14965986394557823,0
1,1,1,0.3333333333333333,0.189873417721519,0.6,0.72,0.21993127147766323,0.08762886597938144,0.22193877551020408,0.10884353741496598,1
4,0,1,0.797979797979798,0.7949367088607595,0.5,0.7266666666666667,0.5670103092783505,0.7835051546391752,0.6479591836734694,0.3401360544217687,1
0,0,0,0.8181818181818182,0.6708860759493671,1.0,0.38,0.19931271477663232,0.28865979381443296,0.6045918367346939,0.3945578231292517,0
5,0,0,0.09090909090909091,0.07088607594936709,0.8,0.8977777777777778,0.07216494845360824,0.04639175257731959,0.07908163265306123,0.05442176870748299,1
1,1,1,0.494949494949495,0.3848101265822785,0.5,0.4766666666666667,0.1958762886597938,0.37628865979381443,0.3673469387755102,0.22448979591836735,0
3,1,1,0.6161616161616161,0.4582278481012658,0.7,0.5977777777777777,0.4054982817869416,0.21649484536082475,0.413265306122449,0.5102040816326531,0
3,0,0,0.45454545454545453,0.4151898734177215,0.3,0.5922222222222222,0.061855670103092786,0.28865979381443296,0.3112244897959184,0.2653061224489796,0
2,1,1,0.29292929292929293,0.1848101265822785,0.4,0.43777777777777777,0.2646048109965636,0.13402061855670103,0.19642857142857142,0.272108843537415,0
1,0,0,0.797979797979798,0.7417721518987341,0.1,0.8566666666666667,0.6048109965635738,0.6597938144329897,0.5204081632653061,0.272108843537415,1
5,1,1,0.41414141414141414,0.25569620253164554,0.2,0.88,0.15120274914089346,0.31443298969072164,0.2193877551020408,0.3333333333333333,1
5,0,1,0.7777777777777778,0.3924050632911392,0.4,0.45222222222222225,0.22336769759450173,0.4690721649484536,0.6709183673469388,0.3129251700680272,0
0,0,0,0.5656565656565656,0.48860759493670886,0.9,0.6044444444444445,0.21993127147766323,0.14432989690721648,0.5076530612244898,0.43537414965986393,0
5,1,0,0.9090909090909091,0.45569620253164556,0.9,0.5655555555555556,0.845360824742268,0.26804123711340205,0.5102040816326531,0.41496598639455784,0
4,0,1,0.6464646464646465,0.46582278481012657,0.8,0.35555555555555557,0.6082474226804123,0.18556701030927836,0.35459183673469385,0.564625850340136,0
4,1,0,0.696969696969697,0.3721518987341772,0.1,0.5511111111111111,0.41237113402061853,0.36082474226804123,0.39540816326530615,0.272108843537415,0
3,0,0,0.9191919191919192,0.6936708860759494,0.9,0.7244444444444444,0.2920962199312715,0.37628865979381443,0.8086734693877551,0.46258503401360546,1
2,1,1,0.1111111111111111,0.09367088607594937,0.1,0.8955555555555555,0.09278350515463918,0.041237113402061855,0.07397959183673469,0.034013605442176874,1
4,0,0,0.1717171717171717,0.11392405063291139,0.6,0.9122222222222223,0.10996563573883161,0.0979381443298969,0.125,0.10204081632653061,1
5,1,1,0.9292929292929293,0.7291139240506329,1.0,0.6866666666666666,0.49140893470790376,0.5567010309278351,0.8647959183673469,0.7210884353741497,1
2,0,1,0.8383838383838383,0.5215189873417722,0.6,0.81,0.7697594501718213,0.4639175257731959,0.8010204081632653,0.5714285714285714,1
5,0,1,0.5050505050505051,0.2683544303797468,0.3,0.9322222222222222,0.4329896907216495,0.44329896907216493,0.5051020408163265,0.23809523809523808,1
3,1,0,0.2222222222222222,0.1620253164556962,0.1,0.35333333333333333,0.048109965635738834,0.10824742268041238,0.1096938775510204,0.10204081632653061,0
2,1,0,0.45454545454545453,0.2430379746835443,0.8,0.4488888888888889,0.061855670103092786,0.30927835051546393,0.4336734693877551,0.1836734693877551,0
5,0,1,0.41414141414141414,0.22784810126582278,0.3,0.6455555555555555,0.2268041237113402,0.07731958762886598,0.288265306122449,0.23129251700680273,1
1,0,0,0.2828282828282828,0.17215189873417722,0.9,0.6622222222222223,0.27147766323024053,0.020618556701030927,0.18622448979591838,0.10204081632653061,1
1,0,0,0.6666666666666666,0.5240506329113924,0.2,0.46111111111111114,0.43986254295532645,0.6134020618556701,0.45153061224489793,0.2653061224489796,1
3,0,1,0.32323232323232326,0.18227848101265823,0.3,0.8088888888888889,0.16494845360824742,0.10309278350515463,0.20408163265306123,0.3129251700680272,1
0,0,0,0.6363636363636364,0.3367088607594937,0.1,0.74,0.3024054982817869,0.20618556701030927,0.3622448979591837,0.3333333333333333,1
2,1,0,0.47474747474747475,0.4481012658227848,0.7,0.75,0.19931271477663232,0.3711340206185567,0.33418367346938777,0.4421768707482993,1
0,1,0,0.41414141414141414,0.389873417721519,0.8,0.3377777777777778,0.10309278350515463,0.26804123711340205,0.413265306122449,0.2108843537414966,0
5,1,1,0.7171717171717171,0.3924050632911392,0.2,0.5266666666666666,0.2611683848797251,0.4639175257731959,0.5714285714285714,0.6394557823129252,0
4,1,1,0.494949494949495,0.2582278481012658,0.9,0.4111111111111111,0.3745704467353952,0.1134020618556701,0.3494897959183674,0.4489795918367347,0
4,1,0,0.5656565656565656,0.5139240506329114,1.0,0.6622222222222223,0.17525773195876287,0.5618556701030928,0.3239795918367347,0.5374149659863946,1
4,1,0,0.3434343434343434,0.21012658227848102,0.1,0.63,0.1958762886597938,0.0979381443298969,0.2602040816326531,0.1836734693877551,1
3,0,0,0.45454545454545453,0.40759493670886077,0.8,0.7455555555555555,0.36082474226804123,0.18556701030927836,0.3163265306122449,0.3945578231292517,1
2,1,0,0.030303030303030304,0.020253164556962026,0.9,0.91,0.010309278350515464,0.015463917525773196,0.02295918367346939,0.027210884353741496,1
5,0,1,0.7676767676767676,0.5822784810126582,0.5,0.9211111111111111,0.10652920962199312,0.37628865979381443,0.4489795918367347,0.4965986394557823,1
5,1,0,0.050505050505050504,0.030379746835443037,0.6,0.5044444444444445,0.048109965635738834,0.02577319587628866,0.025510204081632654,0.02040816326530612,0
0,1,1,0.5959595959595959,0.3848101265822785,0.8,0.44333333333333336,0.5223367697594502,0.16494845360824742,0.3112244897959184,0.4421768707482993,0
0,1,0,0.7171717171717171,0.5240506329113924,0.5,0.8711111111111111,0.32646048109965636,0.5876288659793815,0.7117346938775511,0.5850340136054422,1
2,0,1,0.8585858585858586,0.6810126582278481,0.3,0.5977777777777777,0.7319587628865979,0.845360824742268,0.548469387755102,0.3129251700680272,0
0,1,1,0.6464646464646465,0.4278481012658228,0.8,0.8433333333333334,0.5567010309278351,0.36597938144329895,0.3877551020408163,0.2108843537414966,1
2,1,0,0.7171717171717171,0.5417721518987342,0.6,0.7766666666666666,0.3917525773195876,0.6907216494845361,0.576530612244898,0.32653061224489793,1
5,0,0,0.18181818181818182,0.13670886075949368,0.7,0.38555555555555554,0.13058419243986255,0.06701030927835051,0.125,0.11564625850340136,0
3,0,1,0.6666666666666666,0.6379746835443038,1.0,0.6644444444444444,0.45017182130584193,0.18556701030927836,0.5280612244897959,0.5850340136054422,1
4,1,1,0.8888888888888888,0.6860759493670886,0.1,0.45111111111111113,0.5601374570446735,0.31958762886597936,0.6658163265306123,0.3945578231292517,1
2,0,0,0.48484848484848486,0.4,1.0,0.9555555555555556,0.058419243986254296,0.17010309278350516,0.34183673469387754,0.3469387755102041,1
5,1,1,0.4444444444444444,0.4177215189873418,0.5,0.8955555555555555,0.12027491408934708,0.2268041237113402,0.2857142857142857,0.19047619047619047,1
0,0,0,0.20202020202020202,0.17468354430379746,0.1,0.49777777777777776,0.09278350515463918,0.1958762886597938,0.18112244897959184,0.10884353741496598,1
2,1,0,0.6868686868686869,0.5721518987341773,1.0,0.43666666666666665,0.07216494845360824,0.1134020618556701,0.5178571428571429,0.5578231292517006,0
5,0,1,0.6666666666666666,0.4050632911392405,0.6,0.9011111111111111,0.45017182130584193,0.25773195876288657,0.375,0.3401360544217687,1
2,1,0,0.3333333333333333,0.2,1.0,0.9211111111111111,0.16494845360824742,0.10824742268041238,0.336734693877551,0.17687074829931973,1
3,0,0,0.7474747474747475,0.5924050632911393,0.8,0.7777777777777778,0.6632302405498282,0.15463917525773196,0.5280612244897959,0.6054421768707483,1
0,0,1,0.45454545454545453,0.3139240506329114,0.9,0.7988888888888889,0.3539518900343643,0.010309278350515464,0.23469387755102042,0.2108843537414966,1
1,0,1,0.9595959595959596,0.7721518987341772,0.6,0.4777777777777778,0.18556701030927836,0.41237113402061853,0.7857142857142857,0.7142857142857143,0
1,1,0,0.08080808080808081,0.0759493670886076,0.2,0.37555555555555553,0.030927835051546393,0.05154639175257732,0.0663265306122449,0.027210884353741496,1
2,1,0,0.40404040404040403,0.3291139240506329,0.2,0.7722222222222223,0.21993127147766323,0.3556701030927835,0.39285714285714285,0.2925170068027211,1
2,0,0,0.7070707070707071,0.6506329113924051,0.9,0.41555555555555557,0.11683848797250859,0.7061855670103093,0.38010204081632654,0.30612244897959184,0
3,1,0,0.35353535353535354,0.21518987341772153,0.9,0.6766666666666666,0.2508591065292096,0.0,0.3239795918367347,0.17006802721088435,1
3,1,1,0.9797979797979798,0.9113924050632911,0.3,0.7011111111111111,0.12027491408934708,0.28350515463917525,0.7270408163265306,0.5102040816326531,1
0,0,0,0.3434343434343434,0.27341772151898736,0.3,0.48777777777777775,0.18213058419243985,0.07216494845360824,0.29591836734693877,0.1292517006802721,0
1,1,1,0.46464646464646464,0.34177215189873417,1.0,0.93,0.19243986254295534,0.39690721649484534,0.30357142857142855,0.17006802721088435,1
4,1,0,0.3838383838383838,0.26329113924050634,0.5,0.9255555555555556,0.25773195876288657,0.12886597938144329,0.3596938775510204,0.2857142857142857,1
4,0,1,0.42424242424242425,0.2430379746835443,1.0,0.9588888888888889,0.2542955326460481,0.04639175257731959,0.23214285714285715,0.23129251700680273,1
2,1,0,0.25252525252525254,0.22025316455696203,0.2,0.76,0.0,0.030927835051546393,0.24744897959183673,0.17687074829931973,1
0,0,1,0.7070707070707071,0.6227848101265823,0.3,0.6022222222222222,0.21993127147766323,0.13402061855670103,0.625,0.3197278911564626,0
1,0,0,0.5353535353535354,0.2911392405063291,0.4,0.8366666666666667,0.3436426116838488,0.21649484536082475,0.3673469387755102,0.20408163265306123,1
0,0,0,0.6464646464646465,0.3594936708860759,0.1,0.5688888888888889,0.054982817869415807,0.4742268041237113,0.5892857142857143,0.23809523809523808,0
3,0,0,0.3434343434343434,0.20506329113924052,0.6,0.42777777777777776,0.20962199312714777,0.20618556701030927,0.2729591836734694,0.272108843537415,0
4,0,0,0.6767676767676768,0.4759493670886076,0.1,0.8322222222222222,0.5360824742268041,0.4072164948453608,0.5076530612244898,0.5850340136054422,1
1,0,1,0.46464646464646464,0.25569620253164554,0.2,0.6866666666666666,0.07560137457044673,0.005154639175257732,0.32908163265306123,0.2925170068027211,1
4,1,1,0.09090909090909091,0.06329113924050633,0.2,0.6477777777777778,0.044673539518900345,0.041237113402061855,0.04591836734693878,0.07482993197278912,1
0,1,0,0.5151515151515151,0.5037974683544304,0.9,0.7277777777777777,0.15120274914089346,0.0,0.4362244897959184,0.48299319727891155,1
0,0,1,0.7070707070707071,0.529113924050633,1.0,0.4222222222222222,0.4054982817869416,0.5567010309278351,0.5382653061224489,0.4217687074829932,0
3,1,1,0.41414141414141414,0.3721518987341772,0.3,0.7544444444444445,0.2268041237113402,0.19072164948453607,0.26785714285714285,0.38095238095238093,1
2,1,0,0.46464646464646464,0.37468354430379747,0.3,0.45555555555555555,0.44329896907216493,0.35051546391752575,0.4107142857142857,0.3945578231292517,0
2,1,1,0.36363636363636365,0.2911392405063291,0.4,0.6555555555555556,0.054982817869415807,0.26804123711340205,0.2780612244897959,0.20408163265306123,1
5,1,0,0.5959595959595959,0.3493670886075949,0.7,0.4411111111111111,0.4261168384879725,0.030927835051546393,0.5204081632653061,0.20408163265306123,0
2,1,0,0.06060606060606061,0.053164556962025315,0.8,0.4722222222222222,0.030927835051546393,0.02577319587628866,0.058673469387755105,0.02040816326530612,0
0,1,0,0.494949494949495,0.4151898734177215,0.1,0.4255555555555556,0.1134020618556701,0.18041237113402062,0.3826530612244898,0.3945578231292517,1
5,1,1,0.6464646464646465,0.6050632911392405,0.3,0.45111111111111113,0.5051546391752577,0.6391752577319587,0.6479591836734694,0.2925170068027211,0
2,1,0,0.7070707070707071,0.5012658227848101,0.5,0.6255555555555555,0.13402061855670103,0.4845360824742268,0.5816326530612245,0.54421768707483,1
3,1,1,0.6767676767676768,0.3392405063291139,0.7,0.8688888888888889,0.16838487972508592,0.20618556701030927,0.6581632653061225,0.6530612244897959,1
1,0,1,0.08080808080808081,0.05569620253164557,0.2,0.9466666666666667,0.030927835051546393,0.010309278350515464,0.05612244897959184,0.06802721088435375,1
5,0,0,0.7676767676767676,0.7037974683544304,0.1,0.8366666666666667,0.6323024054982818,0.6288659793814433,0.43112244897959184,0.54421768707483,1
5,1,1,0.32323232323232326,0.19240506329113924,0.2,0.5433333333333333,0.1718213058419244,0.14948453608247422,0.27040816326530615,0.1292517006802721,0
2,0,1,0.494949494949495,0.3493670886075949,0.1,0.6511111111111111,0.3402061855670103,0.07216494845360824,0.25255102040816324,0.47619047619047616,1
3,0,0,0.7272727272727273,0.5265822784810127,0.8,0.6222222222222222,0.07216494845360824,0.5515463917525774,0.5382653061224489,0.24489795918367346,1
3,1,0,0.5656565656565656,0.5215189873417722,0.3,0.5411111111111111,0.21993127147766323,0.5,0.5153061224489796,0.2789115646258503,0
4,1,1,0.7373737373737373,0.46329113924050636,0.4,0.4822222222222222,0.3436426116838488,0.14948453608247422,0.6836734693877551,0.4557823129251701,0
4,0,0,0.3333333333333333,0.17721518987341772,1.0,0.56,0.281786941580756,0.16494845360824742,0.18622448979591838,0.17006802721088435,0
2,1,1,0.9292929292929293,0.640506329113924,0.2,0.9188888888888889,0.8900343642611683,0.8195876288659794,0.4923469387755102,0.7482993197278912,1
3,0,1,0.8181818181818182,0.589873417721519,1.0,0.73,0.5395189003436426,0.14948453608247422,0.7168367346938775,0.4217687074829932,1
5,1,0,0.6666666666666666,0.5417721518987342,0.5,0.49666666666666665,0.436426116838488,0.5721649484536082,0.5153061224489796,0.43537414965986393,0
0,1,1,0.42424242424242425,0.34430379746835443,0.2,0.9266666666666666,0.29896907216494845,0.17525773195876287,0.30612244897959184,0.2108843537414966,1
2,1,0,0.5858585858585859,0.549367088607595,0.4,0.3933333333333333,0.42955326460481097,0.11855670103092783,0.3112244897959184,0.46258503401360546,0
2,1,1,0.5656565656565656,0.5316455696202531,0.9,0.9811111111111112,0.33676975945017185,0.08247422680412371,0.5331632653061225,0.40816326530612246,1
0,0,1,0.36363636363636365,0.25063291139240507,0.6,0.7122222222222222,0.3539518900343643,0.12371134020618557,0.23214285714285715,0.1836734693877551,1
1,1,1,0.7777777777777778,0.4278481012658228,0.3,0.69,0.7766323024054983,0.4072164948453608,0.6989795918367347,0.6938775510204082,1
0,1,1,0.7878787878787878,0.589873417721519,0.5,0.6522222222222223,0.42955326460481097,0.4793814432989691,0.701530612244898,0.6598639455782312,1
3,0,0,0.5757575757575758,0.389873417721519,0.8,0.4711111111111111,0.16151202749140894,0.15463917525773196,0.41836734693877553,0.38095238095238093,0
5,1,0,0.6363636363636364,0.5189873417721519,0.7,0.5722222222222222,0.14776632302405499,0.18556701030927836,0.46683673469387754,0.6190476190476191,0
5,0,1,0.23232323232323232,0.1189873417721519,0.9,0.6577777777777778,0.054982817869415807,0.20103092783505155,0.15816326530612246,0.19047619047619047,1
4,1,1,0.9696969696969697,0.5037974683544304,0.3,0.35444444444444445,0.10996563573883161,0.8505154639175257,0.7168367346938775,0.4489795918367347,0
1,0,1,0.10101010101010101,0.09873417721518987,0.8,0.4,0.0859106529209622,0.015463917525773196,0.05357142857142857,0.04081632653061224,0
5,1,1,0.7272727272727273,0.6860759493670886,0.6,0.5944444444444444,0.28865979381443296,0.6597938144329897,0.7168367346938775,0.32653061224489793,0
2,0,1,0.3838383838383838,0.28860759493670884,0.8,0.74,0.30927835051546393,0.12371134020618557,0.20408163265306123,0.2585034013605442,1
4,0,1,0.9393939393939394,0.6227848101265823,0.8,0.46555555555555556,0.6219931271477663,0.0,0.6811224489795918,0.3469387755102041,0
2,0,1,0.7272727272727273,0.5544303797468354,0.6,0.7111111111111111,0.0,0.5876288659793815,0.37244897959183676,0.2585034013605442,1
0,1,0,0.7676767676767676,0.49873417721518987,0.6,0.6055555555555555,0.14776632302405499,0.26804123711340205,0.7525510204081632,0.4965986394557823,0
4,1,0,0.45454545454545453,0.38734177215189874,0.5,0.9366666666666666,0.4536082474226804,0.3556701030927835,0.2755102040816326,0.14965986394557823,1
1,0,1,1.0,0.7822784810126582,1.0,0.6211111111111111,0.41580756013745707,0.31443298969072164,0.9846938775510204,0.8231292517006803,1
0,0,1,0.0707070707070707,0.05063291139240506,0.9,0.7222222222222222,0.013745704467353952,0.06701030927835051,0.07142857142857142,0.034013605442176874,1
0,1,0,0.35353535353535354,0.31139240506329113,0.8,0.5322222222222223,0.3333333333333333,0.30927835051546393,0.20153061224489796,0.3197278911564626,0
1,1,1,0.030303030303030304,0.02531645569620253,0.7,0.36,0.003436426116838488,0.005154639175257732,0.02806122448979592,0.006802721088435374,0
5,0,1,0.5454545454545454,0.42278481012658226,0.1,0.3933333333333333,0.037800687285223365,0.23195876288659795,0.4923469387755102,0.35374149659863946,1
4,0,1,0.2828282828282828,0.21265822784810126,0.5,0.5788888888888889,0.05154639175257732,0.061855670103092786,0.23214285714285715,0.25170068027210885,0
5,0,1,0.494949494949495,0.40253164556962023,0.4,0.5611111111111111,0.4261168384879725,0.25257731958762886,0.38010204081632654,0.41496598639455784,0
4,0,0,0.06060606060606061,0.043037974683544304,0.6,0.48444444444444446,0.013745704467353952,0.0,0.04336734693877551,0.047619047619047616,0
0,1,0,0.30303030303030304,0.20506329113924052,0.3,0.7588888888888888,0.10996563573883161,0.25257731958762886,0.2602040816326531,0.21768707482993196,1
0,1,0,0.18181818181818182,0.1468354430379747,0.9,0.38666666666666666,0.09965635738831616,0.03608247422680412,0.17091836734693877,0.06802721088435375,0
4,1,1,0.5151515151515151,0.39746835443037976,0.3,0.9633333333333334,0.3848797250859107,0.42783505154639173,0.4897959183673469,0.24489795918367346,1
5,1,0,0.1414141414141414,0.10379746835443038,0.7,0.9777777777777777,0.12714776632302405,0.09278350515463918,0.07142857142857142,0.14285714285714285,1
2,1,1,0.6767676767676768,0.6455696202531646,0.5,0.7477777777777778,0.38144329896907214,0.44329896907216493,0.6403061224489796,0.3401360544217687,1
3,0,0,0.43434343434343436,0.3189873417721519,0.9,0.5355555555555556,0.31958762886597936,0.04639175257731959,0.336734693877551,0.41496598639455784,0
3,1,1,0.7878787878787878,0.4962025316455696,0.2,0.8522222222222222,0.6219931271477663,0.5412371134020618,0.5229591836734694,0.5238095238095238,1
3,0,0,0.5454545454545454,0.4,0.9,0.8444444444444444,0.436426116838488,0.11855670103092783,0.41836734693877553,0.4897959183673469,1
0,0,0,0.050505050505050504,0.04810126582278481,0.1,0.9522222222222222,0.037800687285223365,0.02577319587628866,0.04591836734693878,0.02040816326530612,1
1,1,0,0.8686868686868687,0.6759493670886076,0.5,0.8166666666666667,0.4054982817869416,0.4690721649484536,0.5280612244897959,0.7619047619047619,1
3,1,0,0.25252525252525254,0.23544303797468355,0.2,0.9,0.09278350515463918,0.17010309278350516,0.23979591836734693,0.25170068027210885,1
4,0,0,0.30303030303030304,0.18227848101265823,0.1,0.7555555555555555,0.030927835051546393,0.17525773195876287,0.24489795918367346,0.11564625850340136,1
5,0,1,0.7070707070707071,0.6810126582278481,0.2,0.9877777777777778,0.048109965635738834,0.21649484536082475,0.5714285714285714,0.5034013605442177,1
1,0,1,0.04040404040404041,0.0379746835443038,0.8,0.7644444444444445,0.013745704467353952,0.015463917525773196,0.030612244897959183,0.013605442176870748,1
5,0,0,0.5252525252525253,0.3468354430379747,0.8,0.59,0.3024054982817869,0.23195876288659795,0.4005102040816326,0.19727891156462585,0
3,1,0,0.3333333333333333,0.2810126582278481,0.1,0.7333333333333333,0.22336769759450173,0.19072164948453607,0.3137755102040816,0.30612244897959184,1
1,0,1,0.24242424242424243,0.22278481012658227,0.9,0.46,0.12371134020618557,0.1134020618556701,0.18112244897959184,0.17006802721088435,0
4,1,1,0.5858585858585859,0.4,0.7,0.5866666666666667,0.21649484536082475,0.005154639175257732,0.5459183673469388,0.5918367346938775,0
4,0,1,0.9494949494949495,0.5063291139240507,0.6,0.9077777777777778,0.12371134020618557,0.08247422680412371,0.8775510204081632,0.54421768707483,1
2,0,0,0.6161616161616161,0.38734177215189874,0.1,0.8877777777777778,0.24398625429553264,0.28350515463917525,0.45408163265306123,0.36054421768707484,1
1,1,1,0.7575757575757576,0.5417721518987342,1.0,0.7277777777777777,0.44673539518900346,0.5309278350515464,0.7168367346938775,0.5510204081632653,1
2,0,0,0.41414141414141414,0.41012658227848103,0.3,0.6066666666666667,0.12027491408934708,0.15979381443298968,0.3852040816326531,0.25170068027210885,0
3,0,0,0.8585858585858586,0.779746835443038,0.7,0.8277777777777777,0.37800687285223367,0.422680412371134,0.49489795918367346,0.4897959183673469,1
0,1,0,0.43434343434343436,0.4278481012658228,0.4,0.9822222222222222,0.22336769759450173,0.27835051546391754,0.30612244897959184,0.25170068027210885,1
5,0,0,0.9393939393939394,0.5569620253164557,0.2,0.9133333333333333,0.718213058419244,0.5154639175257731,0.6173469387755102,0.8231292517006803,1
4,0,0,0.6060606060606061,0.47341772151898737,0.1,0.6922222222222222,0.14776632302405499,0.20618556701030927,0.4872448979591837,0.3877551020408163,1
1,0,1,0.5353535353535354,0.47848101265822784,0.8,0.4011111111111111,0.010309278350515464,0.25773195876288657,0.30357142857142855,0.3741496598639456,0
5,0,1,0.7474747474747475,0.41012658227848103,0.1,0.8644444444444445,0.584192439862543,0.13917525773195877,0.49489795918367346,0.6258503401360545,1
1,0,1,0.1111111111111111,0.09620253164556962,0.4,0.8655555555555555,0.020618556701030927,0.09278350515463918,0.10204081632653061,0.10884353741496598,1
1,1,1,0.6666666666666666,0.5240506329113924,0.2,0.66,0.16494845360824742,0.010309278350515464,0.673469387755102,0.6054421768707483,1
3,1,0,0.8282828282828283,0.7164556962025317,0.1,0.5888888888888889,0.5154639175257731,0.5412371134020618,0.5153061224489796,0.8231292517006803,1
3,0,0,0.3333333333333333,0.23544303797468355,0.6,0.36,0.18213058419243985,0.13402061855670103,0.1913265306122449,0.1360544217687075,0
4,1,1,0.25252525252525254,0.22784810126582278,0.5,0.43777777777777777,0.23024054982817868,0.10309278350515463,0.18622448979591838,0.20408163265306123,0
3,1,1,0.3333333333333333,0.26329113924050634,0.6,0.9066666666666666,0.24398625429553264,0.3247422680412371,0.3010204081632653,0.3333333333333333,1
5,0,0,0.10101010101010101,0.05822784810126582,0.8,0.47,0.058419243986254296,0.03608247422680412,0.07397959183673469,0.09523809523809523,0
5,1,1,0.6262626262626263,0.3240506329113924,0.1,0.5988888888888889,0.19243986254295534,0.5051546391752577,0.5688775510204082,0.32653061224489793,0
1,1,0,0.7070707070707071,0.5316455696202531,1.0,0.6155555555555555,0.5807560137457045,0.3402061855670103,0.37244897959183676,0.38095238095238093,1
2,1,1,0.7070707070707071,0.4810126582278481,0.3,0.5811111111111111,0.18213058419243985,0.4793814432989691,0.6581632653061225,0.6462585034013606,0
1,0,1,0.5353535353535354,0.3037974683544304,0.5,0.9466666666666667,0.013745704467353952,0.5360824742268041,0.48214285714285715,0.3401360544217687,1
0,0,1,0.18181818181818182,0.09367088607594937,0.1,0.5611111111111111,0.13402061855670103,0.12371134020618557,0.11479591836734694,0.09523809523809523,0
0,1,1,0.23232323232323232,0.2,0.5,0.4777777777777778,0.2268041237113402,0.14432989690721648,0.2066326530612245,0.1292517006802721,0
2,1,0,0.40404040404040403,0.23291139240506328,0.8,0.8711111111111111,0.10996563573883161,0.030927835051546393,0.33163265306122447,0.3333333333333333,1
1,0,0,0.898989898989899,0.6075949367088608,0.3,0.4222222222222222,0.5670103092783505,0.38144329896907214,0.7066326530612245,0.5102040816326531,0
3,1,0,0.8080808080808081,0.4708860759493671,1.0,0.6277777777777778,0.054982817869415807,0.44329896907216493,0.5739795918367347,0.6394557823129252,1
4,1,1,0.797979797979798,0.6810126582278481,0.7,0.4955555555555556,0.6151202749140894,0.37628865979381443,0.42091836734693877,0.5578231292517006,0
5,1,1,0.6767676767676768,0.5113924050632911,0.4,0.45111111111111113,0.23711340206185566,0.25257731958762886,0.3903061224489796,0.48299319727891155,0
4,0,0,0.24242424242424243,0.1518987341772152,0.3,0.7911111111111111,0.23367697594501718,0.1134020618556701,0.15306122448979592,0.08163265306122448,1
4,0,0,0.8686868686868687,0.5721518987341773,0.7,0.81,0.010309278350515464,0.8350515463917526,0.5229591836734694,0.8095238095238095,1
1,0,1,0.5353535353535354,0.369620253164557,1.0,0.5644444444444444,0.3848797250859107,0.14432989690721648,0.4336734693877551,0.3129251700680272,0
0,1,0,0.7474747474747475,0.6303797468354431,1.0,0.72,0.24398625429553264,0.4072164948453608,0.5943877551020408,0.4217687074829932,1
0,0,1,0.8787878787878788,0.47341772151898737,0.5,0.3844444444444444,0.041237113402061855,0.09278350515463918,0.7831632653061225,0.5578231292517006,0
5,1,0,0.8282828282828283,0.46835443037974683,0.2,0.43777777777777777,0.32989690721649484,0.29381443298969073,0.6989795918367347,0.7551020408163265,0
0,0,1,0.37373737373737376,0.24556962025316456,0.6,0.5566666666666666,0.08934707903780069,0.3402061855670103,0.23469387755102042,0.3129251700680272,0
5,0,1,0.9292929292929293,0.9189873417721519,0.1,0.7277777777777777,0.10309278350515463,0.061855670103092786,0.8214285714285714,0.5918367346938775,1
4,0,0,0.6161616161616161,0.529113924050633,0.2,0.7355555555555555,0.35051546391752575,0.36082474226804123,0.5943877551020408,0.2789115646258503,1
2,1,1,0.8888888888888888,0.779746835443038,1.0,0.9111111111111111,0.024054982817869417,0.24742268041237114,0.6607142857142857,0.8639455782312925,1
5,0,0,0.9292929292929293,0.47848101265822784,0.5,0.5788888888888889,0.2852233676975945,0.7474226804123711,0.5969387755102041,0.46938775510204084,0
3,1,0,0.7272727272727273,0.7063291139240506,0.6,0.5255555555555556,0.7250859106529209,0.4536082474226804,0.7091836734693877,0.5918367346938775,0
1,1,0,0.06060606060606061,0.030379746835443037,0.5,0.6233333333333333,0.030927835051546393,0.015463917525773196,0.03571428571428571,0.04081632653061224,1
5,1,0,0.8080808080808081,0.5848101265822785,1.0,0.5122222222222222,0.2027491408934708,0.12371134020618557,0.7474489795918368,0.4897959183673469,0
4,1,1,0.696969696969697,0.3493670886075949,0.8,0.7944444444444444,0.07216494845360824,0.31443298969072164,0.5331632653061225,0.5578231292517006,1
0,0,1,0.43434343434343436,0.3949367088607595,0.9,0.4888888888888889,0.21305841924398625,0.06701030927835051,0.25510204081632654,0.3197278911564626,0
3,0,1,0.8585858585858586,0.6303797468354431,0.9,0.8322222222222222,0.32989690721649484,0.061855670103092786,0.8086734693877551,0.6870748299319728,1
4,0,0,0.8686868686868687,0.44050632911392407,0.1,0.8744444444444445,0.4020618556701031,0.5463917525773195,0.46938775510204084,0.7210884353741497,1
3,1,0,0.6363636363636364,0.3518987341772152,0.9,0.8311111111111111,0.6082474226804123,0.4536082474226804,0.5535714285714286,0.5850340136054422,1
